id,level,region,tokens,cka_paired,cka_donor_mean,delta_cka,energy_corr_paired,energy_corr_donor_mean,delta_energy_corr
010124,P5,bg,314,0.6187264323234558,0.6178671479225158,0.0008592844009399636,0.33404796051364677,0.2924059818250099,0.041641978688636894
010128,P3,all,5120,0.20803406834602356,0.0828457847237587,0.12518828362226486,0.4099674687229071,0.12694922671232148,0.2830182420105857
010128,P3,fg,426,0.6127599477767944,0.14470363408327103,0.4680563136935234,0.3915929526249048,-0.07412048480619157,0.4657134374310964
010128,P3,bg,4694,0.18958212435245514,0.09691081345081329,0.09267131090164185,0.33623622943981674,0.17368876293450622,0.16254746650531052
010128,P4,all,1280,0.21468856930732727,0.09471408277750015,0.11997448652982712,0.4094556700323301,0.035554731660560696,0.3739009383717694
010128,P4,fg,109,0.7025793194770813,0.18096237778663635,0.5216169416904449,0.6779507902151409,0.07949585782863619,0.5984549323865047
010128,P4,bg,1171,0.1687421053647995,0.1133878469467163,0.055354258418083196,0.18665176874074968,0.04627269259618746,0.14037907614456221
010128,P5,all,320,0.5657917857170105,0.5794348955154419,-0.013643109798431419,0.3154098991936631,0.27812613848440865,0.03728376070925443
010128,P5,fg,27,0.7023463845252991,0.5889499902725219,0.11339639425277714,0.4938077770402123,0.03910614282770605,0.4547016342125062
010128,P5,bg,293,0.5642765760421753,0.5823374032974243,-0.018060827255249046,0.30226725881026506,0.2888935725262811,0.013373686283983943
010213,P3,all,5120,0.2082526534795761,0.08508498221635818,0.12316767126321793,0.4824129814870077,0.14077882815196519,0.3416341533350425
010213,P3,fg,431,0.515839159488678,0.11589767932891845,0.3999414801597595,0.43460467367922556,-0.12923794944338993,0.5638426231226155
010213,P3,bg,4689,0.2060670405626297,0.10564018934965133,0.10042685121297837,0.41080130513786284,0.18299990103676217,0.22780140410110067
010213,P4,all,1280,0.21465694904327393,0.11313641518354416,0.10152053385972977,0.37976653684636485,0.04724741997605285,0.332519116870312
010213,P4,fg,114,0.6337736248970032,0.12204871773719787,0.5117249071598053,0.6907730039057943,-0.20234390773725952,0.8931169116430538
010213,P4,bg,1166,0.19812819361686707,0.14942595213651658,0.04870224148035049,0.1555822231196175,0.08637968765066892,0.06920253546894858
010213,P5,all,320,0.5006551146507263,0.488275945186615,0.012379169464111328,0.3936661296797336,0.3825335846703538,0.011132545009379768
010213,P5,fg,27,0.2027358114719391,0.12284211367368698,0.0798936977982521,-0.04039245105444987,0.11042873829633149,-0.15082118935078137
010213,P5,bg,293,0.5165517926216125,0.5025152087211608,0.014036583900451705,0.4222560832568861,0.40157858348443065,0.02067749977245542
010215,P3,all,5120,0.1730497181415558,0.08438106030225753,0.08866865783929825,0.36210807484401025,0.14714412979365238,0.21496394505035787
010215,P3,fg,335,0.55010986328125,0.1918896734714508,0.3582201898097992,0.33409003345130284,-0.044369499779204694,0.3784595332305075
010215,P3,bg,4785,0.1649206429719925,0.09543781131505966,0.06948283165693284,0.2699919383118112,0.1794249313944473,0.09056700691736388
010215,P4,all,1280,0.1543414145708084,0.09961554631590844,0.05472586825489997,0.17785713493941532,0.09744152814574847,0.08041560679366686
