epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
146,9957.36,0.99007,0.5023,0.96635,0.7835,0.71817,0.7717,0.54773,1.08028,0.55155,1.01514,0.0028225,0.0028225,0.0028225
147,10025,0.9883,0.50223,0.96738,0.78273,0.71899,0.77163,0.54766,1.08038,0.55159,1.01522,0.002773,0.002773,0.002773
148,10098.5,0.98312,0.49911,0.96488,0.78397,0.71805,0.77158,0.54774,1.08043,0.55167,1.01532,0.0027235,0.0027235,0.0027235
149,10169.4,0.98473,0.4985,0.96351,0.7863,0.71749,0.7713,0.54776,1.08058,0.55169,1.0154,0.002674,0.002674,0.002674
150,10247.4,0.9829,0.49711,0.96441,0.79037,0.71468,0.77154,0.54766,1.08068,0.55173,1.01548,0.0026245,0.0026245,0.0026245
151,10316.4,0.98341,0.49606,0.96534,0.79188,0.71373,0.77171,0.54763,1.08076,0.55167,1.01556,0.002575,0.002575,0.002575
152,10385.5,0.98071,0.49618,0.96398,0.79433,0.71199,0.77205,0.54802,1.08085,0.55169,1.01565,0.0025255,0.0025255,0.0025255
153,10453.5,0.97937,0.49396,0.96325,0.79264,0.71407,0.7722,0.54823,1.08094,0.55158,1.01571,0.002476,0.002476,0.002476
154,10521.9,0.97791,0.49211,0.96268,0.79412,0.71258,0.77236,0.54872,1.08111,0.55162,1.01582,0.0024265,0.0024265,0.0024265
155,10588.5,0.97621,0.49124,0.96046,0.79562,0.71274,0.77225,0.54884,1.08133,0.55163,1.01594,0.002377,0.002377,0.002377
156,10651.6,0.97719,0.49207,0.96154,0.79557,0.71295,0.77217,0.54905,1.08147,0.55176,1.01597,0.0023275,0.0023275,0.0023275
157,10717.4,0.97397,0.4895,0.9614,0.79486,0.71409,0.77226,0.5489,1.08167,0.55181,1.01613,0.002278,0.002278,0.002278
158,10784.3,0.97516,0.48982,0.9609,0.79435,0.71436,0.77243,0.54881,1.08185,0.5519,1.01625,0.0022285,0.0022285,0.0022285
159,10851.5,0.9719,0.48696,0.96175,0.7946,0.71585,0.77243,0.54855,1.082,0.55188,1.0163,0.002179,0.002179,0.002179
160,10917.7,0.97025,0.48496,0.95912,0.79336,0.71601,0.77228,0.54857,1.08209,0.5519,1.01638,0.0021295,0.0021295,0.0021295
161,10983.4,0.96745,0.48392,0.95809,0.79374,0.71575,0.77224,0.54858,1.08233,0.55191,1.01649,0.00208,0.00208,0.00208
162,11048.3,0.96969,0.48505,0.9589,0.79364,0.71734,0.77242,0.54877,1.0825,0.55187,1.01658,0.0020305,0.0020305,0.0020305
163,11114.4,0.96577,0.48136,0.9584,0.79329,0.71579,0.77225,0.54856,1.0828,0.55197,1.01671,0.001981,0.001981,0.001981
164,11180,0.96497,0.48101,0.9583,0.79353,0.71659,0.77243,0.5489,1.083,0.5519,1.01686,0.0019315,0.0019315,0.0019315
165,11246.4,0.96315,0.47879,0.95583,0.79326,0.71533,0.77243,0.54892,1.08314,0.55203,1.0169,0.001882,0.001882,0.001882
166,11313.4,0.959,0.47667,0.95546,0.79201,0.71681,0.77197,0.54894,1.0833,0.55204,1.01698,0.0018325,0.0018325,0.0018325
167,11379.7,0.96101,0.47678,0.9578,0.79153,0.71735,0.772,0.54872,1.08349,0.55216,1.0171,0.001783,0.001783,0.001783
168,11444.3,0.95947,0.47674,0.9559,0.79125,0.71789,0.77204,0.54863,1.08369,0.55202,1.0172,0.0017335,0.0017335,0.0017335
169,11509.2,0.95682,0.47473,0.95315,0.79232,0.71765,0.77209,0.54882,1.08385,0.55212,1.01726,0.001684,0.001684,0.001684
170,11576,0.9559,0.47349,0.95427,0.79119,0.71784,0.77188,0.54881,1.08396,0.55231,1.01734,0.0016345,0.0016345,0.0016345
171,11641,0.95669,0.47338,0.95542,0.78979,0.71763,0.77171,0.54879,1.08417,0.55242,1.01744,0.001585,0.001585,0.001585
172,11708.5,0.95106,0.4701,0.95386,0.78762,0.71916,0.7715,0.54854,1.08434,0.55251,1.0175,0.0015355,0.0015355,0.0015355
173,11773.7,0.9513,0.46996,0.95183,0.7864,0.71947,0.7717,0.54883,1.08453,0.55263,1.01762,0.001486,0.001486,0.001486
174,11839,0.95063,0.46823,0.95388,0.78567,0.71921,0.77168,0.54863,1.08465,0.55271,1.01771,0.0014365,0.0014365,0.0014365
175,11905.6,0.94765,0.466,0.95204,0.78249,0.7215,0.77166,0.54858,1.08478,0.55278,1.01776,0.001387,0.001387,0.001387
176,11972.2,0.94834,0.46682,0.95185,0.7848,0.72069,0.77181,0.54871,1.08497,0.55277,1.01783,0.0013375,0.0013375,0.0013375
177,12038.2,0.9451,0.46419,0.95071,0.78659,0.71871,0.77196,0.54885,1.08519,0.55282,1.01792,0.001288,0.001288,0.001288
178,12105.3,0.94225,0.46292,0.94844,0.78982,0.71728,0.77175,0.5487,1.08538,0.55297,1.01798,0.0012385,0.0012385,0.0012385
179,12172.4,0.94479,0.46244,0.95063,0.78975,0.71652,0.77162,0.54867,1.0856,0.55301,1.01809,0.001189,0.001189,0.001189
